bucket,count
546,24
547,20
548,20
549,16
550,24
551,13
552,20
553,9
554,16
555,14
556,15
557,20
558,17
559,11
560,17
561,13
562,19
563,9
564,20
565,12
566,16
567,18
568,19
569,20
570,16
571,13
572,16
573,22
574,19
575,30
576,16
577,22
578,27
579,22
580,21
581,20
582,13
583,25
584,14
585,21
586,11
587,13
588,14
589,14
590,15
591,15
592,19
593,20
594,10
595,17
596,22
597,18
598,23
599,15
600,14
601,19
602,16
603,10
604,19
605,17
606,21
607,16
608,14
609,19
610,16
611,13
612,19
613,15
614,12
615,14
616,18
617,22
618,17
619,17
620,21
621,10
622,14
623,11
624,13
625,17
626,27
627,17
628,20
629,17
630,20
631,11
632,26
633,19
634,15
635,11
636,21
637,16
638,15
639,14
640,24
641,19
642,20
643,20
644,17
645,17
646,20
647,17
648,22
649,13
650,13
651,18
652,20
653,14
654,14
655,12
656,19
657,15
658,17
659,17
660,17
661,22
662,27
663,19
664,18
665,21
666,21
667,10
668,17
669,12
670,20
671,14
672,20
673,11
674,21
675,22
676,19
677,20
678,26
679,14
680,16
681,17
682,28
683,23
684,21
685,15
686,20
687,10
688,9
689,21
690,15
691,19
692,17
693,19
694,16
695,15
696,16
697,18
698,23
699,12
700,9
701,19
702,19
703,24
704,12
705,11
706,15
707,10
708,22
709,20
710,16
711,22
712,20
713,20
714,13
715,12
716,15
717,16
718,16
719,17
720,21
721,19
722,12
723,9
724,21
725,18
726,16
727,20
728,15
729,26
730,13
731,11
732,17
733,17
734,18
735,19
736,24
737,23
738,14
739,14
740,18
741,20
742,18
743,27
744,15
745,26
746,20
747,15
748,21
749,18
750,14
751,15
752,14
753,21
754,18
755,21
756,16
757,18
758,15
759,17
760,17
761,14
762,11
763,15
764,19
765,17
766,19
767,14
768,32
769,10
770,18
771,20
772,22
773,21
774,18
775,21
776,13
777,15
778,24
779,14
780,12
781,15
782,17
783,20
784,16
785,11
786,14
787,18
788,20
789,20
790,19
791,21
792,20
793,15
794,18
795,19
796,22
797,23
798,12
799,16
800,13
801,19
802,21
803,19
804,12
805,15
806,14
807,24
808,18
809,26
810,26
811,16
812,16
813,16
814,13
815,24
816,18
817,17
818,21
819,18
820,19
821,16
822,16
823,17
824,14
825,18
826,12
827,11
828,25
829,15
830,17
831,15
832,16
833,18
834,19
835,19
836,21
837,14
838,15
839,21
840,15
841,19
842,18
843,22
844,20
845,18
846,20
847,22
848,23
849,11
850,12
851,14
852,19
853,21
854,21
855,21
856,22
857,19
858,17
859,14
860,14
861,17
862,12
863,18
864,19
865,16
866,9
867,17
868,19
869,20
870,14
871,23
872,21
873,17
874,14
875,18
876,12
877,24
878,14
879,15
880,19
881,16
882,19
883,20
884,22
885,19
886,20
887,19
888,28
889,13
890,15
891,16
892,23
893,21
894,17
895,9
896,15
897,16
898,21
899,14
900,18
901,14
902,14
903,15
904,16
905,16
906,22
907,15
908,15
909,21
910,23
911,8
912,17
913,22
914,27
915,27
916,19
917,12
918,19
919,16
920,17
921,24
922,15
923,19
924,17
925,15
926,19
927,14
928,17
929,11
930,14
931,17
932,13
933,14
934,18
935,20
936,16
937,11
938,26
939,25
940,27
941,14
942,13
943,15
944,9
945,23
946,11
947,22
948,19
949,23
950,26
951,24
952,17
953,19
954,8
955,16
956,12
957,14
958,19
959,24
960,29
961,16
962,18
963,19
964,9
965,20
966,16
967,10
968,20
969,21
970,19
971,15
972,12
973,14
974,21
975,19
976,20
977,17
978,15
979,31
980,26
981,18
982,15
983,13
984,21
985,18
986,19
987,22
988,19
989,14
990,17
991,19
992,11
993,15
994,22
995,24
996,11
